Datetime,Automatic Weather Station,Date time,Grass Temperature(degree Celsius)
2024-05-19 22:00:00,Ta Kwu Ling,202405192182.85715,23.728571428571428
2024-05-19 22:00:00,Tai Mo Shan,202405192182.85715,19.47142857142857
2024-05-19 23:00:00,King's Park,202405192284.0,23.56
2024-05-19 23:00:00,Ta Kwu Ling,202405192284.0,23.8
2024-05-19 23:00:00,Tai Mo Shan,202405192284.0,19.5
2024-05-20 00:00:00,King's Park,202405196725.7143,23.685714285714287
2024-05-20 00:00:00,Ta Kwu Ling,202405196725.7143,23.942857142857143
2024-05-20 00:00:00,Tai Mo Shan,202405196725.7143,19.557142857142857
2024-05-20 01:00:00,King's Park,202405200084.0,23.6
2024-05-20 01:00:00,Ta Kwu Ling,202405200084.0,23.84
2024-05-20 01:00:00,Tai Mo Shan,202405200084.0,19.5
2024-05-20 02:00:00,King's Park,202405200182.85715,23.485714285714288
2024-05-20 02:00:00,Ta Kwu Ling,202405200182.85715,23.857142857142858
2024-05-20 02:00:00,Tai Mo Shan,202405200182.85715,19.400000000000002
2024-05-20 03:00:00,King's Park,202405200284.0,23.48
2024-05-20 03:00:00,Ta Kwu Ling,202405200284.0,23.88
2024-05-20 03:00:00,Tai Mo Shan,202405200284.0,19.36
2024-05-20 04:00:00,King's Park,202405200382.85715,23.485714285714288
2024-05-20 04:00:00,Ta Kwu Ling,202405200382.85715,23.928571428571427
2024-05-20 04:00:00,Tai Mo Shan,202405200382.85715,19.47142857142857
2024-05-20 05:00:00,King's Park,202405200484.0,23.419999999999998
2024-05-20 05:00:00,Ta Kwu Ling,202405200484.0,23.9
2024-05-20 05:00:00,Tai Mo Shan,202405200484.0,19.38
2024-05-20 06:00:00,King's Park,202405200582.85715,23.385714285714283
2024-05-20 06:00:00,Ta Kwu Ling,202405200582.85715,23.87142857142857
2024-05-20 06:00:00,Tai Mo Shan,202405200582.85715,19.228571428571428
2024-05-20 07:00:00,King's Park,202405200684.0,23.52
2024-05-20 07:00:00,Ta Kwu Ling,202405200684.0,23.8
2024-05-20 07:00:00,Tai Mo Shan,202405200684.0,19.4
2024-05-20 08:00:00,King's Park,202405200782.85715,23.650000000000002
2024-05-20 08:00:00,Ta Kwu Ling,202405200782.85715,23.975
2024-05-20 08:00:00,Tai Mo Shan,202405200782.85715,19.675
2024-05-20 09:00:00,King's Park,202405200884.0,23.77777777777778
2024-05-20 09:00:00,Ta Kwu Ling,202405200884.0,24.107407407407408
2024-05-20 09:00:00,Tai Mo Shan,202405200884.0,19.833333333333336
2024-05-20 10:00:00,King's Park,202405200982.85715,23.90555555555556
2024-05-20 10:00:00,Ta Kwu Ling,202405200982.85715,24.239814814814817
2024-05-20 10:00:00,Tai Mo Shan,202405200982.85715,19.991666666666667
2024-05-20 11:00:00,King's Park,202405201084.0,24.033333333333335
2024-05-20 11:00:00,Ta Kwu Ling,202405201084.0,24.372222222222224
2024-05-20 11:00:00,Tai Mo Shan,202405201084.0,20.150000000000002
2024-05-20 12:00:00,King's Park,202405201182.85715,24.16111111111111
2024-05-20 12:00:00,Ta Kwu Ling,202405201182.85715,24.50462962962963
2024-05-20 12:00:00,Tai Mo Shan,202405201182.85715,20.308333333333334
2024-05-20 13:00:00,King's Park,202405201284.0,24.28888888888889
2024-05-20 13:00:00,Ta Kwu Ling,202405201284.0,24.63703703703704
2024-05-20 13:00:00,Tai Mo Shan,202405201284.0,20.46666666666667
2024-05-20 14:00:00,King's Park,202405201382.85715,24.416666666666668
2024-05-20 14:00:00,Ta Kwu Ling,202405201382.85715,24.769444444444446
2024-05-20 14:00:00,Tai Mo Shan,202405201382.85715,20.625
2024-05-20 15:00:00,King's Park,202405201484.0,24.544444444444444
2024-05-20 15:00:00,Ta Kwu Ling,202405201484.0,24.901851851851852
2024-05-20 15:00:00,Tai Mo Shan,202405201484.0,20.783333333333335
2024-05-20 16:00:00,King's Park,202405201582.85715,24.672222222222224
2024-05-20 16:00:00,Ta Kwu Ling,202405201582.85715,25.03425925925926
2024-05-20 16:00:00,Tai Mo Shan,202405201582.85715,20.941666666666666
2024-05-20 17:00:00,King's Park,202405201684.0,24.8
2024-05-20 17:00:00,Ta Kwu Ling,202405201684.0,25.166666666666668
2024-05-20 17:00:00,Tai Mo Shan,202405201684.0,21.1
2024-05-20 18:00:00,King's Park,202405201782.85715,24.75714285714286
2024-05-20 18:00:00,Ta Kwu Ling,202405201782.85715,25.2
2024-05-20 18:00:00,Tai Mo Shan,202405201782.85715,20.97142857142857
2024-05-20 19:00:00,King's Park,202405201884.0,24.34
2024-05-20 19:00:00,Ta Kwu Ling,202405201884.0,24.86
2024-05-20 19:00:00,Tai Mo Shan,202405201884.0,20.380000000000003
2024-05-20 20:00:00,King's Park,202405201982.85715,24.114285714285717
2024-05-20 20:00:00,Ta Kwu Ling,202405201982.85715,24.67142857142857
2024-05-20 20:00:00,Tai Mo Shan,202405201982.85715,20.24285714285714
2024-05-20 21:00:00,King's Park,202405202084.0,24.0
2024-05-20 21:00:00,Ta Kwu Ling,202405202084.0,24.5
2024-05-20 21:00:00,Tai Mo Shan,202405202084.0,20.080000000000002
2024-05-20 22:00:00,King's Park,202405202182.85715,23.8
2024-05-20 22:00:00,Ta Kwu Ling,202405202182.85715,24.32857142857143
2024-05-20 22:00:00,Tai Mo Shan,202405202182.85715,20.014285714285712
2024-05-20 23:00:00,King's Park,202405202284.0,23.72
2024-05-20 23:00:00,Ta Kwu Ling,202405202284.0,24.32
2024-05-20 23:00:00,Tai Mo Shan,202405202284.0,19.9
2024-05-21 00:00:00,King's Park,202405206725.7143,23.67142857142857
2024-05-21 00:00:00,Ta Kwu Ling,202405206725.7143,24.3
2024-05-21 00:00:00,Tai Mo Shan,202405206725.7143,19.857142857142858
2024-05-21 01:00:00,King's Park,202405210084.0,23.7
2024-05-21 01:00:00,Ta Kwu Ling,202405210084.0,24.18
2024-05-21 01:00:00,Tai Mo Shan,202405210084.0,19.8
2024-05-21 02:00:00,King's Park,202405210182.85715,23.74285714285714
2024-05-21 02:00:00,Ta Kwu Ling,202405210182.85715,24.2
2024-05-21 02:00:00,Tai Mo Shan,202405210182.85715,19.814285714285713
2024-05-21 03:00:00,King's Park,202405210284.0,23.759999999999998
2024-05-21 03:00:00,Ta Kwu Ling,202405210284.0,24.18
2024-05-21 03:00:00,Tai Mo Shan,202405210284.0,19.939999999999998
2024-05-21 04:00:00,King's Park,202405210382.85715,23.74285714285714
2024-05-21 04:00:00,Ta Kwu Ling,202405210382.85715,24.142857142857142
2024-05-21 04:00:00,Tai Mo Shan,202405210382.85715,19.957142857142856
2024-05-21 05:00:00,King's Park,202405210484.0,23.82
2024-05-21 05:00:00,Ta Kwu Ling,202405210484.0,24.240000000000002
2024-05-21 05:00:00,Tai Mo Shan,202405210484.0,20.1
2024-05-21 06:00:00,King's Park,202405210582.85715,24.02857142857143
2024-05-21 06:00:00,Ta Kwu Ling,202405210582.85715,24.37142857142857
2024-05-21 06:00:00,Tai Mo Shan,202405210582.85715,20.32857142857143
2024-05-21 07:00:00,King's Park,202405210684.0,24.48
2024-05-21 07:00:00,Ta Kwu Ling,202405210684.0,24.759999999999998
2024-05-21 07:00:00,Tai Mo Shan,202405210684.0,20.78
2024-05-21 08:00:00,King's Park,202405210782.85715,25.175
2024-05-21 08:00:00,Ta Kwu Ling,202405210782.85715,24.924999999999997
2024-05-21 08:00:00,Tai Mo Shan,202405210782.85715,21.075
2024-05-21 09:00:00,King's Park,202405210884.0,25.274074074074075
2024-05-21 09:00:00,Ta Kwu Ling,202405210884.0,25.11111111111111
2024-05-21 09:00:00,Tai Mo Shan,202405210884.0,21.514814814814812
2024-05-21 10:00:00,King's Park,202405210982.85715,25.37314814814815
2024-05-21 10:00:00,Ta Kwu Ling,202405210982.85715,25.29722222222222
2024-05-21 10:00:00,Tai Mo Shan,202405210982.85715,21.95462962962963
2024-05-21 11:00:00,King's Park,202405211084.0,25.47222222222222
2024-05-21 11:00:00,Ta Kwu Ling,202405211084.0,25.483333333333334
2024-05-21 11:00:00,Tai Mo Shan,202405211084.0,22.394444444444442
2024-05-21 12:00:00,King's Park,202405211182.85715,25.571296296296296
2024-05-21 12:00:00,Ta Kwu Ling,202405211182.85715,25.669444444444444
2024-05-21 12:00:00,Tai Mo Shan,202405211182.85715,22.83425925925926
2024-05-21 13:00:00,King's Park,202405211284.0,25.67037037037037
2024-05-21 13:00:00,Ta Kwu Ling,202405211284.0,25.855555555555558
2024-05-21 13:00:00,Tai Mo Shan,202405211284.0,23.274074074074072
2024-05-21 14:00:00,King's Park,202405211382.85715,25.769444444444446
2024-05-21 14:00:00,Ta Kwu Ling,202405211382.85715,26.041666666666668
2024-05-21 14:00:00,Tai Mo Shan,202405211382.85715,23.71388888888889
2024-05-21 15:00:00,King's Park,202405211484.0,25.868518518518517
2024-05-21 15:00:00,Ta Kwu Ling,202405211484.0,26.22777777777778
2024-05-21 15:00:00,Tai Mo Shan,202405211484.0,24.1537037037037
2024-05-21 16:00:00,King's Park,202405211582.85715,25.96759259259259
2024-05-21 16:00:00,Ta Kwu Ling,202405211582.85715,26.41388888888889
2024-05-21 16:00:00,Tai Mo Shan,202405211582.85715,24.593518518518515
2024-05-21 17:00:00,King's Park,202405211684.0,26.066666666666666
2024-05-21 17:00:00,Ta Kwu Ling,202405211684.0,26.600000000000005
2024-05-21 17:00:00,Tai Mo Shan,202405211684.0,25.03333333333333
2024-05-21 18:00:00,King's Park,202405211782.85715,26.014285714285712
2024-05-21 18:00:00,Ta Kwu Ling,202405211782.85715,26.214285714285715
2024-05-21 18:00:00,Tai Mo Shan,202405211782.85715,23.400000000000002
2024-05-21 19:00:00,King's Park,202405211884.0,25.1
2024-05-21 19:00:00,Ta Kwu Ling,202405211884.0,25.76
2024-05-21 19:00:00,Tai Mo Shan,202405211884.0,21.7
2024-05-21 20:00:00,King's Park,202405211982.85715,24.900000000000002
2024-05-21 20:00:00,Ta Kwu Ling,202405211982.85715,25.58571428571429
2024-05-21 20:00:00,Tai Mo Shan,202405211982.85715,20.7
2024-05-21 21:00:00,King's Park,202405212084.0,24.78
2024-05-21 21:00:00,Ta Kwu Ling,202405212084.0,25.52
2024-05-21 21:00:00,Tai Mo Shan,202405212084.0,20.44
2024-05-21 22:00:00,King's Park,202405212182.85715,24.62857142857143
2024-05-21 22:00:00,Ta Kwu Ling,202405212182.85715,25.5
2024-05-21 22:00:00,Tai Mo Shan,202405212182.85715,20.47142857142857
2024-05-21 23:00:00,King's Park,202405212284.0,24.740000000000002
2024-05-21 23:00:00,Ta Kwu Ling,202405212284.0,25.46
2024-05-21 23:00:00,Tai Mo Shan,202405212284.0,20.7
2024-05-22 00:00:00,King's Park,202405216725.7143,24.571428571428573
2024-05-22 00:00:00,Ta Kwu Ling,202405216725.7143,25.342857142857145
2024-05-22 00:00:00,Tai Mo Shan,202405216725.7143,20.357142857142858
2024-05-22 01:00:00,King's Park,202405220084.0,24.5
2024-05-22 01:00:00,Ta Kwu Ling,202405220084.0,25.38
2024-05-22 01:00:00,Tai Mo Shan,202405220084.0,19.3
2024-05-22 02:00:00,King's Park,202405220182.85715,24.47142857142857
2024-05-22 02:00:00,Ta Kwu Ling,202405220182.85715,25.271428571428572
2024-05-22 02:00:00,Tai Mo Shan,202405220182.85715,19.74285714285714
2024-05-22 03:00:00,King's Park,202405220284.0,24.5
2024-05-22 03:00:00,Ta Kwu Ling,202405220284.0,25.12
2024-05-22 03:00:00,Tai Mo Shan,202405220284.0,20.240000000000002
2024-05-22 04:00:00,King's Park,202405220382.85715,24.485714285714288
2024-05-22 04:00:00,Ta Kwu Ling,202405220382.85715,25.1
2024-05-22 04:00:00,Tai Mo Shan,202405220382.85715,20.400000000000002
2024-05-22 05:00:00,King's Park,202405220484.0,24.54
2024-05-22 05:00:00,Ta Kwu Ling,202405220484.0,25.1
2024-05-22 05:00:00,Tai Mo Shan,202405220484.0,20.66
2024-05-22 06:00:00,King's Park,202405220582.85715,24.6
2024-05-22 06:00:00,Ta Kwu Ling,202405220582.85715,25.057142857142857
2024-05-22 06:00:00,Tai Mo Shan,202405220582.85715,20.82857142857143
2024-05-22 07:00:00,King's Park,202405220684.0,24.86
2024-05-22 07:00:00,Ta Kwu Ling,202405220684.0,25.44
2024-05-22 07:00:00,Tai Mo Shan,202405220684.0,21.8
2024-05-22 08:00:00,King's Park,202405220782.85715,25.875
2024-05-22 08:00:00,Ta Kwu Ling,202405220782.85715,26.075
2024-05-22 08:00:00,Tai Mo Shan,202405220782.85715,23.875
2024-05-22 09:00:00,King's Park,202405220884.0,25.937037037037037
2024-05-22 09:00:00,Ta Kwu Ling,202405220884.0,26.22222222222222
2024-05-22 09:00:00,Tai Mo Shan,202405220884.0,23.862962962962964
2024-05-22 10:00:00,King's Park,202405220982.85715,25.999074074074073
2024-05-22 10:00:00,Ta Kwu Ling,202405220982.85715,26.369444444444444
2024-05-22 10:00:00,Tai Mo Shan,202405220982.85715,23.850925925925925
2024-05-22 11:00:00,King's Park,202405221084.0,26.06111111111111
2024-05-22 11:00:00,Ta Kwu Ling,202405221084.0,26.516666666666666
2024-05-22 11:00:00,Tai Mo Shan,202405221084.0,23.83888888888889
2024-05-22 12:00:00,King's Park,202405221182.85715,26.123148148148147
2024-05-22 12:00:00,Ta Kwu Ling,202405221182.85715,26.663888888888888
2024-05-22 12:00:00,Tai Mo Shan,202405221182.85715,23.826851851851853
2024-05-22 13:00:00,King's Park,202405221284.0,26.185185185185187
2024-05-22 13:00:00,Ta Kwu Ling,202405221284.0,26.811111111111114
2024-05-22 13:00:00,Tai Mo Shan,202405221284.0,23.814814814814813
2024-05-22 14:00:00,King's Park,202405221382.85715,26.247222222222224
2024-05-22 14:00:00,Ta Kwu Ling,202405221382.85715,26.958333333333336
2024-05-22 14:00:00,Tai Mo Shan,202405221382.85715,23.802777777777777
2024-05-22 15:00:00,King's Park,202405221484.0,26.30925925925926
2024-05-22 15:00:00,Ta Kwu Ling,202405221484.0,27.105555555555558
2024-05-22 15:00:00,Tai Mo Shan,202405221484.0,23.79074074074074
2024-05-22 16:00:00,King's Park,202405221582.85715,26.371296296296297
2024-05-22 16:00:00,Ta Kwu Ling,202405221582.85715,27.25277777777778
2024-05-22 16:00:00,Tai Mo Shan,202405221582.85715,23.7787037037037
2024-05-22 17:00:00,King's Park,202405221684.0,26.433333333333334
2024-05-22 17:00:00,Ta Kwu Ling,202405221684.0,27.400000000000002
2024-05-22 17:00:00,Tai Mo Shan,202405221684.0,23.766666666666666
2024-05-22 18:00:00,King's Park,202405221782.85715,25.814285714285713
2024-05-22 18:00:00,Ta Kwu Ling,202405221782.85715,26.8
2024-05-22 18:00:00,Tai Mo Shan,202405221782.85715,22.8
2024-05-22 19:00:00,King's Park,202405221884.0,25.2
2024-05-22 19:00:00,Ta Kwu Ling,202405221884.0,26.18
2024-05-22 19:00:00,Tai Mo Shan,202405221884.0,21.3
2024-05-22 20:00:00,King's Park,202405221982.85715,24.900000000000002
2024-05-22 20:00:00,Ta Kwu Ling,202405221982.85715,25.914285714285715
2024-05-22 20:00:00,Tai Mo Shan,202405221982.85715,20.5
2024-05-22 21:00:00,King's Park,202405222084.0,24.88
2024-05-22 21:00:00,Ta Kwu Ling,202405222084.0,25.72
2024-05-22 21:00:00,Tai Mo Shan,202405222084.0,19.880000000000003
2024-05-22 22:00:00,King's Park,202405222182.85715,24.9
2024-05-22 22:00:00,Ta Kwu Ling,202405222182.85715,25.7
2024-05-22 22:00:00,Tai Mo Shan,202405222182.85715,19.32857142857143
2024-05-22 23:00:00,King's Park,202405222284.0,24.9
2024-05-22 23:00:00,Ta Kwu Ling,202405222284.0,25.74
2024-05-22 23:00:00,Tai Mo Shan,202405222284.0,19.44
2024-05-23 00:00:00,King's Park,202405226725.7143,24.8
2024-05-23 00:00:00,Ta Kwu Ling,202405226725.7143,25.771428571428572
2024-05-23 00:00:00,Tai Mo Shan,202405226725.7143,19.82857142857143
2024-05-23 01:00:00,King's Park,202405230084.0,24.619999999999997
2024-05-23 01:00:00,Ta Kwu Ling,202405230084.0,25.52
2024-05-23 01:00:00,Tai Mo Shan,202405230084.0,19.660000000000004
2024-05-23 02:00:00,King's Park,202405230182.85715,24.542857142857144
2024-05-23 02:00:00,Ta Kwu Ling,202405230182.85715,25.457142857142856
2024-05-23 02:00:00,Tai Mo Shan,202405230182.85715,19.771428571428572
2024-05-23 03:00:00,King's Park,202405230284.0,24.660000000000004
2024-05-23 03:00:00,Ta Kwu Ling,202405230284.0,25.439999999999998
2024-05-23 03:00:00,Tai Mo Shan,202405230284.0,20.4
2024-05-23 04:00:00,King's Park,202405230382.85715,24.685714285714287
2024-05-23 04:00:00,Ta Kwu Ling,202405230382.85715,25.5
2024-05-23 04:00:00,Tai Mo Shan,202405230382.85715,20.571428571428573
2024-05-23 05:00:00,King's Park,202405230484.0,24.66
2024-05-23 05:00:00,Ta Kwu Ling,202405230484.0,25.5
2024-05-23 05:00:00,Tai Mo Shan,202405230484.0,20.5
2024-05-23 06:00:00,King's Park,202405230582.85715,24.714285714285715
2024-05-23 06:00:00,Ta Kwu Ling,202405230582.85715,25.514285714285712
2024-05-23 06:00:00,Tai Mo Shan,202405230582.85715,20.62857142857143
2024-05-23 07:00:00,King's Park,202405230684.0,24.8
2024-05-23 07:00:00,Ta Kwu Ling,202405230684.0,25.660000000000004
2024-05-23 07:00:00,Tai Mo Shan,202405230684.0,21.1
2024-05-23 08:00:00,King's Park,202405230782.85715,25.15
2024-05-23 08:00:00,Ta Kwu Ling,202405230782.85715,26.049999999999997
2024-05-23 08:00:00,Tai Mo Shan,202405230782.85715,22.075
2024-05-23 09:00:00,King's Park,202405230884.0,25.255555555555553
2024-05-23 09:00:00,Ta Kwu Ling,202405230884.0,25.755555555555553
2024-05-23 09:00:00,Tai Mo Shan,202405230884.0,21.97037037037037
2024-05-23 10:00:00,King's Park,202405230982.85715,25.36111111111111
2024-05-23 10:00:00,Ta Kwu Ling,202405230982.85715,25.46111111111111
2024-05-23 10:00:00,Tai Mo Shan,202405230982.85715,21.86574074074074
2024-05-23 11:00:00,King's Park,202405231084.0,25.466666666666665
2024-05-23 11:00:00,Ta Kwu Ling,202405231084.0,25.166666666666664
2024-05-23 11:00:00,Tai Mo Shan,202405231084.0,21.761111111111113
2024-05-23 12:00:00,King's Park,202405231182.85715,25.57222222222222
2024-05-23 12:00:00,Ta Kwu Ling,202405231182.85715,24.87222222222222
2024-05-23 12:00:00,Tai Mo Shan,202405231182.85715,21.65648148148148
2024-05-23 13:00:00,King's Park,202405231284.0,25.677777777777777
2024-05-23 13:00:00,Ta Kwu Ling,202405231284.0,24.57777777777778
2024-05-23 13:00:00,Tai Mo Shan,202405231284.0,21.551851851851854
2024-05-23 14:00:00,King's Park,202405231382.85715,25.78333333333333
2024-05-23 14:00:00,Ta Kwu Ling,202405231382.85715,24.283333333333335
2024-05-23 14:00:00,Tai Mo Shan,202405231382.85715,21.447222222222223
2024-05-23 15:00:00,King's Park,202405231484.0,25.888888888888886
2024-05-23 15:00:00,Ta Kwu Ling,202405231484.0,23.98888888888889
2024-05-23 15:00:00,Tai Mo Shan,202405231484.0,21.342592592592595
2024-05-23 16:00:00,King's Park,202405231582.85715,25.994444444444444
2024-05-23 16:00:00,Ta Kwu Ling,202405231582.85715,23.694444444444446
2024-05-23 16:00:00,Tai Mo Shan,202405231582.85715,21.237962962962964
2024-05-23 17:00:00,King's Park,202405231684.0,26.099999999999998
2024-05-23 17:00:00,Ta Kwu Ling,202405231684.0,23.400000000000002
2024-05-23 17:00:00,Tai Mo Shan,202405231684.0,21.133333333333336
2024-05-23 18:00:00,King's Park,202405231782.85715,25.585714285714285
2024-05-23 18:00:00,Ta Kwu Ling,202405231782.85715,24.142857142857142
2024-05-23 18:00:00,Tai Mo Shan,202405231782.85715,20.728571428571428
2024-05-23 19:00:00,King's Park,202405231884.0,25.36
2024-05-23 19:00:00,Ta Kwu Ling,202405231884.0,24.419999999999998
2024-05-23 19:00:00,Tai Mo Shan,202405231884.0,20.52
2024-05-23 20:00:00,King's Park,202405231982.85715,25.014285714285712
2024-05-23 20:00:00,Ta Kwu Ling,202405231982.85715,24.571428571428573
2024-05-23 20:00:00,Tai Mo Shan,202405231982.85715,20.514285714285712
2024-05-23 21:00:00,King's Park,202405232084.0,24.740000000000002
2024-05-23 21:00:00,Ta Kwu Ling,202405232084.0,24.66
2024-05-23 21:00:00,Tai Mo Shan,202405232084.0,20.5
2024-05-23 22:00:00,King's Park,202405232182.85715,24.685714285714287
2024-05-23 22:00:00,Ta Kwu Ling,202405232182.85715,24.6
2024-05-23 22:00:00,Tai Mo Shan,202405232182.85715,20.41428571428571
2024-05-23 23:00:00,King's Park,202405232284.0,24.46
2024-05-23 23:00:00,Ta Kwu Ling,202405232284.0,24.6
2024-05-23 23:00:00,Tai Mo Shan,202405232284.0,20.38
2024-05-24 00:00:00,King's Park,202405236725.7143,24.5
2024-05-24 00:00:00,Ta Kwu Ling,202405236725.7143,24.557142857142857
2024-05-24 00:00:00,Tai Mo Shan,202405236725.7143,20.428571428571427
2024-05-24 01:00:00,King's Park,202405240084.0,24.439999999999998
2024-05-24 01:00:00,Ta Kwu Ling,202405240084.0,24.6
2024-05-24 01:00:00,Tai Mo Shan,202405240084.0,20.32
2024-05-24 02:00:00,King's Park,202405240182.85715,24.3
2024-05-24 02:00:00,Ta Kwu Ling,202405240182.85715,24.714285714285715
2024-05-24 02:00:00,Tai Mo Shan,202405240182.85715,20.4
2024-05-24 03:00:00,King's Park,202405240284.0,24.14
2024-05-24 03:00:00,Ta Kwu Ling,202405240284.0,24.740000000000002
2024-05-24 03:00:00,Tai Mo Shan,202405240284.0,20.419999999999998
2024-05-24 04:00:00,King's Park,202405240382.85715,24.185714285714287
2024-05-24 04:00:00,Ta Kwu Ling,202405240382.85715,24.657142857142855
2024-05-24 04:00:00,Tai Mo Shan,202405240382.85715,20.47142857142857
2024-05-24 05:00:00,King's Park,202405240484.0,24.2
2024-05-24 05:00:00,Ta Kwu Ling,202405240484.0,24.48
2024-05-24 05:00:00,Tai Mo Shan,202405240484.0,20.54
2024-05-24 06:00:00,King's Park,202405240582.85715,24.157142857142855
2024-05-24 06:00:00,Ta Kwu Ling,202405240582.85715,24.52857142857143
2024-05-24 06:00:00,Tai Mo Shan,202405240582.85715,20.5
2024-05-24 07:00:00,King's Park,202405240684.0,24.64
2024-05-24 07:00:00,Ta Kwu Ling,202405240684.0,24.880000000000003
2024-05-24 07:00:00,Tai Mo Shan,202405240684.0,20.880000000000003
2024-05-24 08:00:00,King's Park,202405240782.85715,25.05
2024-05-24 08:00:00,Ta Kwu Ling,202405240782.85715,25.15
2024-05-24 08:00:00,Tai Mo Shan,202405240782.85715,21.25
2024-05-24 09:00:00,King's Park,202405240884.0,25.09259259259259
2024-05-24 09:00:00,Ta Kwu Ling,202405240884.0,25.137037037037036
2024-05-24 09:00:00,Tai Mo Shan,202405240884.0,21.185185185185187
2024-05-24 10:00:00,King's Park,202405240982.85715,25.135185185185186
2024-05-24 10:00:00,Ta Kwu Ling,202405240982.85715,25.124074074074073
2024-05-24 10:00:00,Tai Mo Shan,202405240982.85715,21.12037037037037
2024-05-24 11:00:00,King's Park,202405241084.0,25.177777777777777
2024-05-24 11:00:00,Ta Kwu Ling,202405241084.0,25.11111111111111
2024-05-24 11:00:00,Tai Mo Shan,202405241084.0,21.055555555555557
2024-05-24 12:00:00,King's Park,202405241182.85715,25.22037037037037
2024-05-24 12:00:00,Ta Kwu Ling,202405241182.85715,25.098148148148148
2024-05-24 12:00:00,Tai Mo Shan,202405241182.85715,20.99074074074074
2024-05-24 13:00:00,King's Park,202405241284.0,25.262962962962963
2024-05-24 13:00:00,Ta Kwu Ling,202405241284.0,25.085185185185182
2024-05-24 13:00:00,Tai Mo Shan,202405241284.0,20.925925925925927
2024-05-24 14:00:00,King's Park,202405241382.85715,25.305555555555557
2024-05-24 14:00:00,Ta Kwu Ling,202405241382.85715,25.07222222222222
2024-05-24 14:00:00,Tai Mo Shan,202405241382.85715,20.86111111111111
2024-05-24 15:00:00,King's Park,202405241484.0,25.348148148148148
2024-05-24 15:00:00,Ta Kwu Ling,202405241484.0,25.059259259259257
2024-05-24 15:00:00,Tai Mo Shan,202405241484.0,20.796296296296298
2024-05-24 16:00:00,King's Park,202405241582.85715,25.390740740740743
2024-05-24 16:00:00,Ta Kwu Ling,202405241582.85715,25.046296296296294
2024-05-24 16:00:00,Tai Mo Shan,202405241582.85715,20.73148148148148
2024-05-24 17:00:00,King's Park,202405241684.0,25.433333333333334
2024-05-24 17:00:00,Ta Kwu Ling,202405241684.0,25.03333333333333
2024-05-24 17:00:00,Tai Mo Shan,202405241684.0,20.666666666666668
2024-05-24 18:00:00,King's Park,202405241782.85715,25.228571428571428
2024-05-24 18:00:00,Ta Kwu Ling,202405241782.85715,25.357142857142858
2024-05-24 18:00:00,Tai Mo Shan,202405241782.85715,20.47142857142857
2024-05-24 19:00:00,King's Park,202405241886.66666,24.88333333333333
2024-05-24 19:00:00,Ta Kwu Ling,202405241886.66666,25.233333333333334
2024-05-24 19:00:00,Tai Mo Shan,202405241886.66666,20.4
2024-05-24 20:00:00,King's Park,202405241982.85715,24.7
2024-05-24 20:00:00,Ta Kwu Ling,202405241982.85715,25.12857142857143
2024-05-24 20:00:00,Tai Mo Shan,202405241982.85715,20.428571428571427
2024-05-24 21:00:00,King's Park,202405242084.0,24.66
2024-05-24 21:00:00,Ta Kwu Ling,202405242084.0,25.04
2024-05-24 21:00:00,Tai Mo Shan,202405242084.0,20.5
2024-05-24 22:00:00,King's Park,202405242182.85715,24.32857142857143
2024-05-24 22:00:00,Ta Kwu Ling,202405242182.85715,24.942857142857143
2024-05-24 22:00:00,Tai Mo Shan,202405242182.85715,20.514285714285712
2024-05-24 23:00:00,King's Park,202405242284.0,24.3
2024-05-24 23:00:00,Ta Kwu Ling,202405242284.0,24.759999999999998
2024-05-24 23:00:00,Tai Mo Shan,202405242284.0,20.5
2024-05-25 00:00:00,King's Park,202405246725.7143,24.32857142857143
2024-05-25 00:00:00,Ta Kwu Ling,202405246725.7143,24.8
2024-05-25 00:00:00,Tai Mo Shan,202405246725.7143,20.514285714285712
2024-05-25 01:00:00,King's Park,202405250084.0,24.419999999999998
2024-05-25 01:00:00,Ta Kwu Ling,202405250084.0,24.84
2024-05-25 01:00:00,Tai Mo Shan,202405250084.0,20.9
2024-05-25 02:00:00,King's Park,202405250182.85715,24.457142857142856
2024-05-25 02:00:00,Ta Kwu Ling,202405250182.85715,24.9
2024-05-25 02:00:00,Tai Mo Shan,202405250182.85715,20.8
2024-05-25 03:00:00,King's Park,202405250284.0,24.52
2024-05-25 03:00:00,Ta Kwu Ling,202405250284.0,24.84
2024-05-25 03:00:00,Tai Mo Shan,202405250284.0,20.86
2024-05-25 04:00:00,King's Park,202405250382.85715,24.67142857142857
2024-05-25 04:00:00,Ta Kwu Ling,202405250382.85715,24.728571428571428
2024-05-25 04:00:00,Tai Mo Shan,202405250382.85715,20.97142857142857
2024-05-25 05:00:00,King's Park,202405250484.0,24.72
2024-05-25 05:00:00,Ta Kwu Ling,202405250484.0,24.759999999999998
2024-05-25 05:00:00,Tai Mo Shan,202405250484.0,21.1
2024-05-25 06:00:00,King's Park,202405250582.85715,24.842857142857145
2024-05-25 06:00:00,Ta Kwu Ling,202405250582.85715,24.87142857142857
2024-05-25 06:00:00,Tai Mo Shan,202405250582.85715,21.171428571428574
2024-05-25 07:00:00,King's Park,202405250684.0,24.98
2024-05-25 07:00:00,Ta Kwu Ling,202405250684.0,25.14
2024-05-25 07:00:00,Tai Mo Shan,202405250684.0,21.2
